btl_X,btl_EXPOCODE,btl_Cruise_ID,btl_Section_ID,btl_Station_ID,btl_Cast_number,btl_Rosette_Position,btl_Niskin_ID,btl_Niskin_flag,btl_Sample_ID,btl_Line_ID,btl_Date_UTC.mm.dd.yy,btl_Year_UTC.yyyy,btl_Month_UTC,btl_Day_UTC,btl_Time_UTC.hh.mm.ss,btl_Yearday_UTC,btl_Latitude.decimal.degrees,btl_Longitude.decimal.degrees,btl_Depth_bottom.m,btl_CTDPRES.dbar,btl_Depth.m,btl_CTDTEMP_ITS90.deg_C,btl_CTDSAL_PSS78,btl_CTDSAL_flag,btl_Salinity_PSS78,btl_Salinity_flag,btl_CTDOXY.umol.kg,btl_CTDOXY_flag,btl_Oxygen_djg.umol.kg,btl_Oxygen.mg.L,btl_Oxygen_flag,btl_DIC.umol.kg,btl_DIC_flag,btl_TA.umol.kg,btl_TA_flag,btl_pH_T_measured,btl_TEMP_pH.deg_C,btl_pH_flag,btl_Carbonate_measured.umol.kg,btl_TEMP_Carbonate.deg_C,btl_Carbonate_flag,btl_Silicate.umol.kg,btl_Silicate_flag,btl_Phosphate.umol.kg,btl_Phosphate_flag,btl_Nitrate.umol.kg,btl_Nitrate_flag,btl_Nitrite.umol.kg,btl_Nitrite_flag,btl_Ammonium.umol.kg,btl_Ammonium_flag,btl_Chl_a.ug.L,btl_Chl_a_flag,btl_Methane_CH4.nmol.L,btl_Methane_CH4_flag,btl_SYNECHOCOCCUS.cells.ml,btl_SYNECHOCOCCUS_FLAG,btl_EUK_PHYTOPLANKTON.cells.ml,btl_EUK_PHYTOPLANKTON_FLAG,btl_LARGE_DIATOM.cells.ml,btl_LARGE_DIATOM_FLAG,btl_CRYPTOPHYTE.cells.ml,btl_CRYPTOPHYTE_FLAG,btl_BACTERIA.ML,btl_BACTERIA_FLAG,btl_BACTERIA_HNA.ML,btl_BACTERIA_HNA_FLAG,btl_BACTERIA_LNA.ML,btl_BACTERIA_LNA_FLAG,co2Sys_BOH3,co2Sys_BOH4,co2Sys_CO2,co2Sys_CO3,co2Sys_F,co2Sys_H2PO4,co2Sys_H2S,co2Sys_H3PO4,co2Sys_H3SiO4,co2Sys_H4SiO4,co2Sys_HCO3,co2Sys_HF,co2Sys_HPO4,co2Sys_HS,co2Sys_HSO4,co2Sys_Hfree,co2Sys_NH3,co2Sys_NH4,co2Sys_OH,co2Sys_PO4,co2Sys_SO4,co2Sys_alkalinity,co2Sys_alkalinity_alpha,co2Sys_alkalinity_ammonia,co2Sys_alkalinity_beta,co2Sys_alkalinity_borate,co2Sys_alkalinity_phosphate,co2Sys_alkalinity_silicate,co2Sys_alkalinity_sulfide,co2Sys_alpha,co2Sys_alphaH,co2Sys_aqueous_CO2,co2Sys_beta,co2Sys_betaH,co2Sys_beta_alk,co2Sys_beta_dic,co2Sys_bh_upsilon,co2Sys_bicarbonate,co2Sys_carbonate,co2Sys_dic,co2Sys_dlnfCO2_dT,co2Sys_dlnpCO2_dT,co2Sys_fCO2,co2Sys_fH,co2Sys_fugacity_factor,co2Sys_gamma_alk,co2Sys_gamma_dic,co2Sys_gas_constant,co2Sys_hydrogen_free,co2Sys_hydroxide,co2Sys_isocapnic_quotient,co2Sys_isocapnic_quotient_approx,co2Sys_k_CO2,co2Sys_k_alpha,co2Sys_k_ammonia,co2Sys_k_aragonite,co2Sys_k_beta,co2Sys_k_bisulfate,co2Sys_k_borate,co2Sys_k_calcite,co2Sys_k_carbonic_1,co2Sys_k_carbonic_2,co2Sys_k_fluoride,co2Sys_k_phosphoric_1,co2Sys_k_phosphoric_2,co2Sys_k_phosphoric_3,co2Sys_k_silicate,co2Sys_k_sulfide,co2Sys_k_water,co2Sys_omega_alk,co2Sys_omega_dic,co2Sys_opt_adjust_temperature,co2Sys_opt_buffers_mode,co2Sys_opt_gas_constant,co2Sys_opt_k_bisulfate,co2Sys_opt_k_carbonic,co2Sys_opt_k_fluoride,co2Sys_opt_pH_scale,co2Sys_opt_pressured_kCO2,co2Sys_opt_total_borate,co2Sys_opt_which_fCO2_insitu,co2Sys_pCO2,co2Sys_pH,co2Sys_pH_free,co2Sys_pH_nbs,co2Sys_pH_sws,co2Sys_pH_total,co2Sys_par1,co2Sys_par1_type,co2Sys_par2,co2Sys_par2_type,co2Sys_peng_correction,co2Sys_phosphate,co2Sys_pressure,co2Sys_pressure_atmosphere,co2Sys_pressure_atmosphere_out,co2Sys_psi,co2Sys_revelle_factor,co2Sys_salinity,co2Sys_saturation_aragonite,co2Sys_saturation_calcite,co2Sys_silicate,co2Sys_substrate_inhibitor_ratio,co2Sys_temperature,co2Sys_total_alpha,co2Sys_total_ammonia,co2Sys_total_beta,co2Sys_total_borate,co2Sys_total_calcium,co2Sys_total_fluoride,co2Sys_total_phosphate,co2Sys_total_silicate,co2Sys_total_sulfate,co2Sys_total_sulfide,co2Sys_vp_factor,co2Sys_xCO2,btl_Cast,btl_Time_UTC,btl_Date_full_UTC,btl_bottle,Cast,bottle,btl_pressure,ctd_Depth,ctd_TemperatureITS90,ctd_SalinityPSS78,ctd_SigmathetaEOS80,ctd_Oxygen,ctd_Oxygen_alt1,ctd_Fluorescence,ctd_OxygenReductionPotential,ctd_Altimeter,ctd_value,ctd_Cruise,ctd_CTD,ctd_Station,ctd_F
2359,33RO20210613,WCOA2021,CC90-70,132,2,1,11031,2,1320201,17,2021-07-23,2021,7,23,00:15:37,204.011,32.084,-120.638,3811,3862.3,3800.8,1.544,34.678,2,34.6987,2,129.5,2,128.5,4.226,6,2353,2,2424.7,2,7.5411,25.09,2,68.92976123746601,24.87,2,170,6,2.66,6,37.2,6,0.12,6,0.03,6,NA,9,0,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,373.0929365866736,39.02848027046937,36.72725808413912,64.32058638362,67.73736289973404,0.05264702002494615,0,3.350237152558003e-8,2.000015724671799,167.9999842753282,2251.952155532241,2.889172588039264e-4,2.5206085050559563,0,0.0014642305402068996,0.018441515002149397,0,0,0.4042730137916771,0.08674444141672583,27992.365917080137,2424.7,0,0,0,39.02848027046937,2.6940973543870363,2.000015724671799,0,0,0,36.72725808413898,0,0,-1.3859659725510456e-4,1.369901316048027e-4,28995,2251.952155532241,64.32058638362,2353,0.044789181263966575,0.044731223790229535,618.873316183699,0.8023767292780426,0.9956963569928556,-1.3699013160480263e-4,1.2803459539663316e-4,83.14462618,0.018441515002149397,0.4042730137916771,1.069946221803776,1.0594306550782024,0.05934535731903761,1e-7,1.2326813104337556e-10,1.3991765651354953e-6,1e-7,0.3525548892953327,2.082298869728393e-9,9.225446563321196e-7,1.220531809136709e-6,5.68550813776626e-10,0.004323658611786977,0.031280716572916485,9.530376397909124e-7,6.850380696706853e-10,2.369750474736117e-10,1.4100797047052062e-7,8.047355773142408e-15,1.402411876210788e-4,-1.472926994291509e-4,1,1,3,1,10,1,1,0,1,1,621.5482379113893,7.701021550200971,7.734203403778775,7.790385041201525,7.694763365884017,7.701021550200971,2353,2,2424.7,1,0,NA,3862.3,1,1,0.8692528271451689,18.37784539960264,34.6987,0.468714898432604,0.7108760504062444,NA,0.12211318621435244,1.544,0,0,0,412.12141685714295,10196.034247967838,67.73765181699284,2.66,169.99999999999997,27992.36738131068,0,0.993390532436414,625.6836738588245,11031,00:15:37,2021-07-23T07:15:37Z,1,11031,1,3801,3740.94,1.5427,34.6785,27.7704,2.96,128.61,0.039,NA,99.93,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2360,33RO20210613,WCOA2021,CC90-70,132,2,2,11081,2,1320202,17,2021-07-23,2021,7,23,00:24:12,204.017,32.084,-120.638,3811,3500.4,3447.4,1.569,34.675,2,NA,9,125.2,2,124.6,4.097,2,2353.7,6,2422.9,6,7.5327,25.09,2,80.4903238623275,24.87,2,167.8,2,2.67,2,37.5,2,0.09,2,0.03,2,NA,9,0.735,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,373.828040838602,38.01188773282661,37.55235680503931,63.73793901822802,67.69109784396753,0.0537713069354494,0,3.440361473059605e-8,1.920787069755288,165.8792129302447,2252.409704176732,2.8761872203311663e-4,2.5309844742294763,0,0.0014775341341202752,0.018111177040132705,0,0,0.4001465054383208,0.08524418443145919,27973.246481235143,2422.9,0,0,0,38.01188773282661,2.70147280868878,1.920787069755288,0,0,0,37.55235680503923,0,0,-1.3795991832953375e-4,1.3644196267210927e-4,28995,2252.409704176732,63.73793901822802,2353.7,0.04470410996056843,0.04464617791705332,633.2891872903889,0.8021901983945467,0.9956977993785018,-1.3644196267210962e-4,1.2762386526114276e-4,83.14462618,0.018111177040132705,0.4001465054383208,1.0690944236246327,1.0588859772849697,0.05929732823279663,1e-7,1.1883306911027419e-10,1.3098070553571428e-6,1e-7,0.34288779372976425,1.991835313591412e-9,8.597766016921671e-7,1.1749409909490932e-6,5.543148215572294e-10,0.004262467507076547,0.030616277198347527,9.220293661309386e-7,6.597526503095781e-10,2.268261503169884e-10,1.3892267638623826e-7,7.83835435364642e-15,1.3951202935232092e-4,-1.4656906794281797e-4,1,1,3,1,10,1,1,0,1,1,636.0254965770514,7.70799413544107,7.742053324096573,7.7973864240535695,7.701663775280389,7.70799413544107,2353.7,2,2422.9,1,0,NA,3500.4,1,1,0.8707421494345156,18.442475435012728,34.675,0.4958213712676916,0.7553477601101276,NA,0.12436572726254068,1.569,0,0,0,411.8399285714286,10189.070125056118,67.69138546268957,2.67,167.8,27973.24795876928,0,0.99337858388154,640.2649572853054,11081,00:24:12,2021-07-23T07:24:12Z,2,11081,2,3447,3395.27,1.5738,34.6741,27.7621,2.86,124.33,0.038,NA,99.92,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2361,33RO20210613,WCOA2021,CC90-70,132,2,3,11020,2,1320203,17,2021-07-23,2021,7,23,00:35:33,204.025,32.084,-120.639,3811,3000.4,2958.4,1.659,34.666,2,34.6802,2,115.3,2,115,3.781,2,2359.5,2,2419.6,2,7.515,25.09,6,72.78232052044304,24.87,6,165.7,2,2.73,2,38.2,2,0.09,2,0.04,2,NA,9,0.91,3,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,376.6335867143659,35.26810299991988,40.53977685345525,60.50914127464289,67.70123725579741,0.058856245036622776,0,3.9689134043352366e-8,1.7511810165008943,163.9488189834991,2258.451081871902,2.9947450300076337e-4,2.590033158546173,0,0.0015693751425910714,0.0184715837494363,0,0,0.37943776347317465,0.08111055672806966,27977.441368179585,2419.5999999999995,0,0,0,35.26810299991988,2.7522542323131787,1.7511810165008943,0,0,0,40.53977685345529,0,0,-1.3540050277659148e-4,1.3426417296155582e-4,28995,2258.451081871902,60.50914127464289,2359.5,0.04437956571520788,0.04432172511945447,686.0337251840979,0.8018673099243435,0.9957029867461304,-1.3426417296155498e-4,1.260262121627394e-4,83.14462618,0.0184715837494363,0.37943776347317465,1.0653670427559832,1.0557415961482717,0.05909297949248274,1e-7,1.1343340165448031e-10,1.1953899064770102e-6,1e-7,0.3292951680590822,1.8766425259411932e-9,7.799352238760282e-7,1.1164719937625875e-6,5.369437611190989e-10,0.004175811501080382,0.02971935823066674,8.819242249504971e-7,6.276110152773265e-10,2.1406282238536338e-10,1.3643928318832368e-7,7.604296653251746e-15,1.3655623116998723e-4,-1.436544388050097e-4,1,1,3,1,10,1,1,0,1,1,688.9943430078438,7.698081500879451,7.733495866652148,7.787537258844124,7.691639767607945,7.698081500879451,2359.5,2,2419.6,1,0,NA,3000.4,1,1,0.8772872819739457,18.722295620161503,34.6802,0.5158353252527624,0.7906096844132932,NA,0.1222662394577196,1.659,0,0,0,411.90168971428574,10190.598118268816,67.70153673030042,2.7299999999999995,165.7,27977.44293755473,0,0.993335738346576,693.6167867620333,11020,00:35:33,2021-07-23T07:35:33Z,3,11020,3,2958,2916.89,1.6612,34.6659,27.746,2.64,114.62,0.039,NA,99.9,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2362,33RO20210613,WCOA2021,CC90-70,132,2,4,11058,2,1320204,17,2021-07-23,2021,7,23,00:46:01,204.032,32.084,-120.638,3811,2501.5,2469.3,1.836,34.65,2,NA,9,99.3,2,98.6,3.242,2,2365,2,2416.4,2,7.483,25.09,2,63.41264498392784,24.87,3,163.6,2,2.81,2,39.2,2,0.1,2,0.03,2,NA,9,0,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,378.8164552040855,32.72654479591454,43.67335224219453,57.57941824858041,67.64226899094622,0.0647477393907877,0,4.6042691348290076e-8,1.602072734237996,161.997927265762,2263.747229509225,3.123005373740598e-4,2.667182589823612,0,0.0016740925415298998,0.018833544377716636,0,0,0.362814607651893,0.07806962474290899,27953.078117438978,2416.4,0,0,0,32.72654479591454,2.8233217932667385,1.602072734237996,0,0,0,43.673352242194326,0,0,-1.3340785541716277e-4,1.3262801023129707e-4,28995,2263.747229509225,57.57941824858041,2365,0.04400134664296214,0.04394368543378172,743.9058327725576,0.8010775810421249,0.9957131647752416,-1.3262801023129726e-4,1.2488990181924704e-4,83.14462618,0.018833544377716636,0.362814607651893,1.0619594402696333,1.0529184114847498,0.058708172887182775,1e-7,1.0908968098439535e-10,1.0881897500479225e-6,1e-7,0.31447218368075147,1.7716867690334947e-9,7.057249527862586e-7,1.0629847287480928e-6,5.216208743819235e-10,0.004079223447907673,0.028838955725146068,8.447802646316537e-7,6.002676879285464e-10,2.0280954619069104e-10,1.3453245647475245e-7,7.440470279099832e-15,1.341969257373138e-4,-1.4138835347313777e-4,1,1,3,1,10,1,1,0,1,1,747.108564081782,7.688084378076786,7.725067940268494,7.777845969541089,7.681520547281916,7.688084378076786,2365,2,2416.4,1,0,NA,2501.5,1,1,0.8833110984843231,18.936679151392568,34.65,0.5387458803788279,0.8307170415247359,NA,0.12019762101644715,1.836,0,0,0,411.54300000000006,10181.724003841226,67.6425812914836,2.81,163.6,27953.07979153152,0,0.9932506099601912,752.1853564345915,11058,00:46:01,2021-07-23T07:46:01Z,4,11058,4,2469,2437.44,1.8398,34.6492,27.7164,2.27,98.67,0.039,NA,99.91,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2363,33RO20210613,WCOA2021,CC90-70,132,2,5,11008,2,1320205,17,2021-07-23,2021,7,23,00:56:29,204.039,32.084,-120.638,3811,2000.1,1976.7,2.161,34.617,2,34.6301,2,77,2,76.3,2.509,2,2373,2,2408.1,2,7.4364,25.09,2,58.616556517927336,24.87,3,159.8,2,2.95,2,40.7,2,0.1,2,0.03,2,NA,9,0.77,3,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,382.5842200950771,28.72242476206573,50.01427404546679,51.76871035254892,67.60338499458423,0.07717170363067424,0,6.170204845393383e-8,1.3700636147625478,158.42993638523745,2271.2170156019843,3.481766193966699e-4,2.800398755432709,0,0.001916809439288329,0.02045267011463004,0,0,0.33053532006364267,0.07242947923456818,27937.024013600825,2408.1,0,0,0,28.72242476206573,2.945257652199797,1.3700636147625478,0,0,0,50.01427404546658,0,0,-1.3035952754998493e-4,1.3026321970248232e-4,28995,2271.2170156019843,51.76871035254892,2373,0.04327396330254965,0.0432166298896285,862.3338108771604,0.7997650345934143,0.9957317714134092,-1.3026321970248245e-4,1.2339818029322914e-4,83.14462618,0.02045267011463004,0.33053532006364267,1.0556332305139338,1.0474264020046022,0.05799873948418262,1e-7,1.0619536391019607e-10,9.88879118241369e-7,1e-7,0.29809261391514186,1.679383684647966e-9,6.375413421158206e-7,1.01582885808828e-6,5.098760297309272e-10,0.003971173407113005,0.02797785324656672,8.117413523817479e-7,5.785639495879203e-10,1.934458278368594e-10,1.3356480637406068e-7,7.393903127482117e-15,1.30455977909918e-4,-1.3793710654746237e-4,1,1,3,1,10,1,1,0,1,1,866.0302258439593,7.650344117484632,7.689249986416927,7.740674027865708,7.643636440897669,7.650344117484632,2373,2,2408.1,1,0,NA,2000.1,1,1,0.8945974247384221,19.23042944686119,34.6301,0.5327162773960453,0.8262868113241899,NA,0.11104745751398765,2.161,0,0,0,411.3066448571428,10175.87649135417,67.60373317120363,2.95,159.8,27937.025930410266,0,0.9930919221564514,872.0544458396323,11008,00:56:29,2021-07-23T07:56:29Z,5,11008,5,1977,1953.97,2.1489,34.6177,27.6644,1.76,76.38,0.039,NA,99.94,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2364,33RO20210613,WCOA2021,CC90-70,132,2,6,11082,2,1320206,17,2021-07-23,2021,7,23,01:06:31,204.046,32.084,-120.638,3811,1500.1,1484.3,2.973,34.558,2,NA,9,45.7,2,45.6,1.5,3,2373.8,2,2388.7,2,7.3782,25.09,2,46.095824130345946,24.87,3,141.3,2,3.13,2,42.3,2,0.09,2,0.03,2,NA,9,0.671,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,386.06690273847806,24.38340011866482,58.98643902208771,45.08936108958184,67.46257214910594,0.09612978661883892,0,9.05394217299906e-8,1.0364942939160269,140.26350570608398,2269.7241998883305,4.0979233966769016e-4,2.967237137317644,0,0.0023480824025677934,0.02321466878313367,0,0,0.30265304562365286,0.06663298552409541,27878.858588014176,2388.7,0,0,0,24.38340011866482,3.100503017826413,1.0364942939160269,0,0,0,58.9864390220878,0,0,-1.2844931214276372e-4,1.2920572889386515e-4,28995,2269.7241998883305,45.08936108958184,2373.8,0.04213028594385716,0.04207376259996278,1047.958953510668,0.7964089917309862,0.9957778001628964,-1.2920572889386502e-4,1.2322023754559618e-4,83.14462618,0.02321466878313367,0.30265304562365286,1.0485755543690956,1.0413775208545744,0.05628697462289224,1e-7,1.0788783285201612e-10,8.950606012571641e-7,1e-7,0.2756285160456096,1.614504612272523e-9,5.738864409363451e-7,9.836226155143747e-7,5.078185832574199e-10,0.003821743639643815,0.027141125809390716,7.890451846917751e-7,5.74043247662513e-10,1.8889907116166428e-10,1.3573159813860292e-7,7.736644560726678e-15,1.277017005140849e-4,-1.3580240605252355e-4,1,1,3,1,10,1,1,0,1,1,1052.4024067811465,7.592392403786345,7.634237508279673,7.684349317610928,7.585485472327808,7.592392403786345,2373.8,2,2388.7,1,0,NA,1500.1,1,1,0.9073494434107376,19.26469261286405,34.558,0.5115502749692635,0.7978381505933556,NA,0.09777112140136889,2.973,0,0,0,410.4503028571429,10154.690277770422,67.4629819414456,3.13,141.29999999999998,27878.86093609658,0,0.9926808245293636,1060.1619178854364,11082,01:06:31,2021-07-23T08:06:31Z,6,11082,6,1484,1468.42,2.9867,34.5575,27.5427,1.04,45.2,0.039,NA,100,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2365,33RO20210613,WCOA2021,CC90-70,132,2,7,11004,2,1320207,17,2021-07-23,2021,7,23,01:16:12,204.053,32.084,-120.638,3811,999.2,989.8,4.302,34.461,2,34.471,2,17.8,2,18.1,0.595,2,2356.1,2,2357,2,7.3281,25.09,2,39.4240500718649,24.87,2,111.7,6,3.23,6,42.6,6,0.1,6,0.03,6,NA,9,1.04,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,387.81896342560094,21.59802800297043,65.91329277099331,41.01886500505251,67.29267226565233,0.11136868836073896,0,1.1971404626832886e-7,0.741245943082001,110.95875405691798,2249.1678422239543,4.711599964679409e-4,3.0552866683293547,0,0.002846485871651646,0.02546210329585988,0,0,0.3019579732448733,0.06334452359585975,27808.672867623307,2356.9999999999995,0,0,0,21.59802800297043,3.181975595807028,0.741245943082001,0,0,0,65.91329277099312,0,0,-1.2836885335807324e-4,1.2973967589958635e-4,28995,2249.1678422239543,41.01886500505251,2356.1,0.04092361095716243,0.040868386295248055,1229.032073817554,0.7910530447931302,0.9958517422401352,-1.2973967589958627e-4,1.2421229225592875e-4,83.14462618,0.02546210329585988,0.3019579732448733,1.04449948989162,1.0380503197528927,0.05363024625244861,1e-7,1.1461652416095895e-10,8.089771070510887e-7,1e-7,0.2487513843395089,1.5765338096333383e-9,5.161650963785606e-7,9.659776714666854e-7,5.162737025214406e-10,0.003636584143660572,0.02633517599356106,7.766173530998147e-7,5.869151760884864e-10,1.8911195668259272e-10,1.4125807865292825e-7,8.548004298423627e-15,1.2702669601824377e-4,-1.3578190124134034e-4,1,1,3,1,10,1,1,0,1,1,1234.151652988915,7.5480817698255684,7.594105724325058,7.6427073348986365,7.540912941390684,7.5480817698255684,2356.1,2,2357,1,0,NA,999.2,1,1,0.9147927015335596,18.968332016170013,34.471,0.5135933256963577,0.8049464129551799,NA,0.0883339375419809,4.302,0,0,0,409.4169914285714,10129.125775942592,67.2931434256488,3.23,111.7,27808.675714109177,0,0.9919612572231742,1244.1530795705787,11004,01:16:12,2021-07-23T08:16:12Z,7,11004,7,990,980.76,4.4359,34.4517,27.3122,0.4,17.51,0.041,NA,100,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2366,33RO20210613,WCOA2021,CC90-70,132,2,8,11027,2,1320208,17,2021-07-23,2021,7,23,01:22:23,204.057,32.084,-120.638,3811,750.1,743.5,5.402,34.375,2,NA,9,10.8,2,10.7,0.351,2,2335.2,2,2329.9,2,7.3085,25.09,2,46.81239655422596,24.88,2,90.6,2,3.2,2,40.4,2,0.1,2,0.03,2,NA,9,1.434,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,387.8754991473165,20.401286566969173,68.98643925762563,39.27779978928799,67.10522358609374,0.11648319245323265,0,1.3470453001928125e-7,0.579684208078974,90.02031579192102,2226.9357609530857,5.118221240987756e-4,3.0221561905979235,0,0.003209738923397012,0.026790394362939902,0,0,0.3133036283184659,0.061360482244313445,27731.22674217727,2329.9,0,0,0,20.401286566969173,3.1448770203820207,0.579684208078974,0,0,0,68.98643925762555,0,0,-1.2836481783513968e-4,1.3001893120930696e-4,28995,2226.9357609530857,39.27779978928799,2335.2,0.04013703062192316,0.040082855759163344,1337.5918713220628,0.7865561338593751,0.9959116621245728,-1.3001893120930718e-4,1.2466389864562534e-4,83.14462618,0.026790394362939902,0.3133036283184659,1.0429557604235058,1.0368389012835744,0.05157510353994612,1e-7,1.2271363119260807e-10,7.676594310634286e-7,1e-7,0.2314613488267006,1.577932416836294e-9,4.888705060390067e-7,9.68427580767569e-7,5.291303252324076e-10,0.003512500376669451,0.025942047694977093,7.783534065588758e-7,6.09109044187136e-10,1.931853223211312e-10,1.4698040764735777e-7,9.399150725042324e-15,1.2675226332464485e-4,-1.358546719500053e-4,1,1,3,1,10,1,1,0,1,1,1343.0828477985542,7.522876810389137,7.572020893394849,7.619800175916411,7.5155298981146785,7.522876810389137,2335.2,2,2329.9,1,0,NA,750.1,1,1,0.9176268791955988,18.731966715064267,34.375,0.5168200462563091,0.8115477979758454,NA,0.08312441133877768,5.402,0,0,0,408.2767857142857,10100.916670477409,67.10573540821784,3.2,90.6,27731.22995191619,0,0.9913189536291852,1354.844314114618,11027,01:22:23,2021-07-23T08:22:23Z,8,11027,8,744,737.49,5.4597,34.3709,27.1299,0.25,10.8,0.041,NA,100,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2367,33RO20210613,WCOA2021,CC90-70,132,2,9,12052,2,1320209,17,2021-07-23,2021,7,23,01:28:31,204.061,32.084,-120.638,3811,500.6,496.5,6.128,34.321,2,34.3354,2,12.4,2,12.1,0.398,2,2319.2,2,2312.1,2,7.3079,25.09,2,35.16217455650785,24.88,2,78.3,2,3.12,2,38.5,2,0.1,2,0.03,2,NA,9,0.945,3,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,387.8494373307025,19.957013526440363,69.83820399112096,38.92416817109857,67.02790135867241,0.1156568961774777,0,1.3744747704855048e-7,0.49660497132117176,77.80339502867882,2210.43762783778,5.282423551733496e-4,2.9444217388373417,0,0.003402971034522977,0.026972368149109083,0,0,0.32705684733332163,0.05992122753770348,27699.280172040548,2312.0999999999995,0,0,0,19.957013526440363,3.064264056465272,0.49660497132117176,0,0,0,69.83820399112089,0,0,-1.2835666671984837e-4,1.300907255983417e-4,28995,2210.43762783778,38.92416817109857,2319.2,0.03969074141742985,0.03963724715250507,1389.1299269202996,0.7836799518909627,0.9959505864066516,-1.3009072559834085e-4,1.2475575541349187e-4,83.14462618,0.026972368149109083,0.32705684733332163,1.042763319152431,1.036801777911514,0.05027478181681108,1e-7,1.2711492286348787e-10,7.311637569956187e-7,1e-7,0.219547911130053,1.5629803860833943e-9,4.646227933161525e-7,9.614049299218478e-7,5.348872151020105e-10,0.0034224844221645103,0.02555970887285648,7.733028743099897e-7,6.18161322408677e-10,1.9388028820867491e-10,1.5019485678282124e-7,9.934462806811359e-15,1.266682284005855e-4,-1.3590236166373713e-4,1,1,3,1,10,1,1,0,1,1,1394.777959750215,7.517478857876911,7.56908092121713,7.615852384382748,7.509991121166626,7.517478857876911,2319.2,2,2312.1,1,0,NA,500.6,1,1,0.9179807759498302,18.58992390622154,34.3354,0.5371120269855937,0.8452380150689136,NA,0.0819519300499683,6.128,0,0,0,407.80645085714286,10089.280414473018,67.02842960102758,3.12,78.3,27699.28357501158,0,0.9908706900591976,1407.628637866851,12052,01:28:31,2021-07-23T08:28:31Z,9,12052,9,496,491.95,6.156,34.3195,27.0007,0.29,12.6,0.041,NA,100,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
2368,33RO20210613,WCOA2021,CC90-70,132,2,10,11067,2,1320210,17,2021-07-23,2021,7,23,01:31:39,204.064,32.084,-120.638,3811,400.4,397.2,6.455,34.3,2,NA,9,14.8,2,14.2,0.467,2,2312.3,2,2307.6,2,7.3099,25.09,2,47.4532865021908,24.88,2,72.4,2,3.05,2,37.7,2,0.1,2,0.03,2,NA,9,1.119,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,387.14589966102,20.24010033898009,68.48102455125833,39.76104227493396,66.95880037768042,0.11117941369443174,0,1.3044337465518986e-7,0.4692796142740819,71.93072038572592,2204.057933173808,5.225169194931535e-4,2.878627208141676,0,0.0034056523899212037,0.02640204918711889,0,0,0.3419189684274867,0.06019324772051773,27670.72204455053,2307.6,0,0,0,20.24010033898009,2.999013573139337,0.4692796142740819,0,0,0,68.48102455125817,0,0,-1.2812887175762876e-4,1.297403147100997e-4,28995,2204.057933173808,39.76104227493396,2312.3,0.03961378934677477,0.0395605984778928,1377.610382951541,0.78232824548625,0.9959679588906007,-1.2974031471009982e-4,1.2430945269566523e-4,83.14462618,0.02640204918711889,0.3419189684274867,1.043688246522413,1.0376991267783875,0.04971000901179118,1e-7,1.2933135142651805e-10,7.16621381199398e-7,1e-7,0.2145150710698989,1.5583553378862195e-9,4.5500104985971206e-7,9.5935921643858e-7,5.37728741768103e-10,0.003383334539285015,0.02540568150951353,7.717729310416289e-7,6.232909857733672e-10,1.9446693735531583e-10,1.5172663710508886e-7,1.0191818717734776e-14,1.2655696765009249e-4,-1.35667384865139e-4,1,1,3,1,10,1,1,0,1,1,1383.187451618472,7.525671504304136,7.578362364186207,7.624735386199812,7.518124396667454,7.525671504304136,2312.3,2,2307.6,1,0,NA,400.4,1,1,0.9162810414547004,18.601159846314985,34.3,0.559216787212192,0.8807599599285562,NA,0.08348056310148572,6.455,0,0,0,407.386,10078.878306832728,66.95932289459991,3.0499999999999994,72.39999999999999,27670.72545020292,0,0.990662103391268,1396.2252587269645,11067,01:31:39,2021-07-23T08:31:39Z,10,11067,10,397,393.85,6.6004,34.2924,26.9203,0.37,16.1,0.04,NA,99.99,dRB2102_CTD_132_02_F.csv,dRB2102,CTD,132,F.csv
