EXPOCODE,Cruise_ID,Section_ID,Station_ID,Cast_number,Rosette_Position,Niskin_ID,Niskin_flag,Sample_ID,Salinity_in,t_in,P_in,Total_P_in,Total_Si_in ,t_out,P_out,TA_data,TCO2_data,pH_data,fCO2_data,pCO2_data,pH Scale:,CO2 Constants:,KSO4 Source:,Total Boron Source:,Salinity_results_input_conditions,t_results_input_conditions,p_results_input_conditions,Total_P_results_input_conditions,Total_Si_results_input_conditions,TA_results_input_conditions,TCO2_results_input_conditions,pH_results_input_conditions,fCO2_results_input_conditions,pCO2_results_input_conditions,HCO3_results_input_conditions,CO3_results_input_conditions,CO2_results_input_conditions,B_Alk_results_input_conditions,OH_results_input_conditions,P_Alk_results_input_conditions,Si_Alk_results_input_conditions,Revelle_results_input_conditions,WCa_results_input_conditions,WAr_results_input_conditions,xCO2_results_input_conditions,t_results_output_conditions,P_results_output_conditions,pH_results_output_conditions,fCO2_results_output_conditions,pCO2_results_output_conditions,HCO3_results_output_conditions,CO3_results_output_conditions,CO2_results_output_conditions,B_Alk_results_output_conditions,OH_results_output_conditions,P_Alk_results_output_conditions,Si_Alk_results_output_conditions,Revelle_results_output_conditions,WCa_results_output_conditions,WAr_results_output_conditions,xCO2_results_output_conditions
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,psu,oC,dbars, mmol/kgSW,mmol/kgSW,˚C,dbars,mmol/kgSW,mmol/kgSW,Chosen Scale, matm, matm,n.a.,n.a.,n.a.,n.a.,Salinity,˚C,dbars,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,xCO2,˚C,dbars,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,dry at 1 atm (ppm)
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,OUTPUT CONDITIONS,OUTPUT CONDITIONS,DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions)
33RO20210613,WCOA2021,CM20,71,1,4,11058,2,710104,34.110,5.310,498.0,,,5.310,498.0,2305.7,2310.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3185",Dickson ,"Uppstrom, 3172",34.11000061,5.309999943,498,0,0,2305.699951,2310.199951,7.543109417,1271.720825,1276.947754,2203.935312,40.35677338,65.90781091,20.75770516,0.322539661,0,0,18.91886868,0.877166381,0.556581513,1288.059781,5.309999943,498,7.543109535,1271.720869,1276.947807,2203.935312,40.35677338,65.90781091,20.75770516,0.322539661,0,0,18.91886868,0.877166381,0.556581513,1288.059797
33RO20210613,WCOA2021,CM20,71,1,5,11008,2,710105,34.052,5.798,399.1,,,5.798,399.1,2293.4,2287.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3186",Dickson ,"Uppstrom, 3173",34.05199814,5.797999859,399.1000061,0,0,2293.399902,2287.899902,7.574642658,1189.186768,1194.043091,2183.794795,43.51616746,60.58888052,22.23798176,0.361979699,0,0,18.96723795,0.965037153,0.611915523,1204.795333,5.797999859,399.1000061,7.574642558,1189.186811,1194.043039,2183.794795,43.51616746,60.58888052,22.23798176,0.361979699,0,0,18.96723795,0.965037153,0.611915523,1204.795287
33RO20210613,WCOA2021,CM20,71,1,6,11082,2,710106,34.019,6.756,300.1,,,6.756,300.1,2274.6,2260.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3187",Dickson ,"Uppstrom, 3174",34.01900101,6.756000042,300.1000061,0,0,2274.600098,2260.800049,7.593509674,1145.879395,1150.499878,2157.982273,46.3602798,56.45743276,23.5085538,0.414650504,0,0,18.8656426,1.048879706,0.665092308,1161.575414,6.756000042,300.1000061,7.593509765,1145.879372,1150.499938,2157.982273,46.3602798,56.45743276,23.5085538,0.414650504,0,0,18.8656426,1.048879706,0.665092308,1161.575439
33RO20210613,WCOA2021,CM20,71,1,7,11004,2,710107,33.988,7.889,200.5,,,7.889,200.5,2264.3,2218.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3188",Dickson ,"Uppstrom, 3175",33.98799896,7.888999939,200.5,0,0,2264.300049,2218.800049,7.689691544,918.1385498,921.7860718,2116.322301,58.97173221,43.5060984,29.47765836,0.577504123,0,0,18.25871503,1.360807343,0.863207696,931.3830787,7.888999939,200.5,7.68969151,918.1385679,921.7860833,2116.322301,58.97173221,43.5060984,29.47765836,0.577504123,0,0,18.25871503,1.360807343,0.863207696,931.3830979
33RO20210613,WCOA2021,CM20,71,1,8,11027,2,710108,33.926,8.209,150.0,,,8.209,150.0,2257.4,2200.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3189",Dickson ,"Uppstrom, 3176",33.92599869,8.208999634,150,0,0,2257.399902,2200.5,7.725714207,843.9720459,847.3108521,2096.93119,63.99782151,39.5710963,31.8468882,0.645383212,0,0,17.86879098,1.491665967,0.945991681,856.3291103,8.208999634,150,7.725714406,843.972015,847.3108581,2096.93119,63.99782151,39.5710963,31.8468882,0.645383212,0,0,17.86879098,1.491665967,0.945991681,856.3290926
33RO20210613,WCOA2021,CM20,71,1,9,12052,2,710109,33.904,8.631,124.8,,,8.631,124.8,2254.2,2196.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3190",Dickson ,"Uppstrom, 3177",33.90399933,8.630999565,124.8000031,0,0,2254.199951,2196.600098,7.723080158,852.425415,855.7791138,2092.763078,64.43324344,39.40387309,31.92109823,0.668535762,0,0,17.80602998,1.509307476,0.957476586,865.155071,8.630999565,124.8000031,7.723080297,852.4254245,855.7791443,2092.763078,64.43324344,39.40387309,31.92109823,0.668535762,0,0,17.80602998,1.509307476,0.957476586,865.1551151
33RO20210613,WCOA2021,CM20,71,1,10,11067,2,710110,33.730,8.929,100.4,,,8.929,100.4,2244.9,2182.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3191",Dickson ,"Uppstrom, 3178",33.72999954,8.928999901,100.4000015,0,0,2244.899902,2182.5,7.737534046,823.1889038,826.4150391,2078.228324,66.56208185,37.70956507,32.85667628,0.709451191,0,0,17.6154635,1.568000285,0.994560422,835.6566412,8.928999901,100.4000015,7.737533978,823.188931,826.4150429,2078.228324,66.56208185,37.70956507,32.85667628,0.709451191,0,0,17.6154635,1.568000285,0.994560422,835.6566606
33RO20210613,WCOA2021,CM20,71,1,11,11023,2,710111,33.728,8.934,100.2,,,8.934,100.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3192",Dickson ,"Uppstrom, 3179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM20,71,1,12,11026,2,710112,33.584,9.221,80.2,,,9.221,80.2,2235.3,2162.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3193",Dickson ,"Uppstrom, 3180",33.58399963,9.220999718,80.19999695,0,0,2235.300049,2162.800049,7.76864624,762.0577393,765.0328979,2056.940969,71.26127459,34.59769402,35.07162308,0.782346693,0,0,17.19700112,1.68656413,1.069704714,773.7610311,9.220999718,80.19999695,7.768646387,762.0577521,765.0329335,2056.940969,71.26127459,34.59769402,35.07162308,0.782346693,0,0,17.19700112,1.68656413,1.069704714,773.7610734
33RO20210613,WCOA2021,CM20,71,1,13,11054,2,710113,33.464,9.911,60.0,,,9.911,60.0,2235.4,2134.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3194",Dickson ,"Uppstrom, 3181",33.4640007,9.911000252,60,0,0,2235.399902,2134.100098,7.849011898,626.7176514,629.1425781,2020.067052,86.20711377,27.82590305,41.9261341,1.006798132,0,0,15.91307463,2.049660229,1.300863593,636.6657828,9.911000252,60,7.849011756,626.7176113,629.1425259,2020.067052,86.20711377,27.82590305,41.9261341,1.006798132,0,0,15.91307463,2.049660229,1.300863593,636.6657411
33RO20210613,WCOA2021,CM20,71,1,14,11011,2,710114,33.326,10.916,50.0,,,10.916,50.0,2230.6,2108.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3195",Dickson ,"Uppstrom, 3182",33.32600021,10.91600037,50,0,0,2230.600098,2108.300049,7.896194935,557.7348022,559.8648682,1986.350897,97.97102388,23.97818387,47.08064439,1.239337392,0,0,14.92906078,2.33613288,1.484680247,567.0309282,10.91600037,50,7.896194838,557.7347924,559.864848,1986.350897,97.97102388,23.97818387,47.08064439,1.239337392,0,0,14.92906078,2.33613288,1.484680247,567.0309194
33RO20210613,WCOA2021,CM20,71,1,15,11053,2,710115,32.767,11.394,39.9,,,11.394,39.9,2201.0,2048.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3196",Dickson ,"Uppstrom, 3183",32.76699829,11.39400005,39.90000153,0,0,2201,2048.5,7.979566097,446.6269836,448.3221741,1914.583363,114.9501884,18.9665634,54.96646289,1.560471097,0,0,13.59163889,2.755608713,1.750475188,454.2498555,11.39400005,39.90000153,7.979566159,446.6269703,448.3221824,1914.583363,114.9501884,18.9665634,54.96646289,1.560471097,0,0,13.59163889,2.755608713,1.750475188,454.2498524
33RO20210613,WCOA2021,CM20,71,1,16,11032,2,710116,32.810,13.952,29.8,,,13.952,29.8,2202.6,2032.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3197",Dickson ,"Uppstrom, 3184",32.81000137,13.95199966,29.79999924,0,0,2202.600098,2032.000122,7.984453201,443.7928162,445.422821,1887.824384,126.7976287,17.37809301,59.15589649,2.03503569,0,0,12.83956991,3.048368944,1.946057829,452.4049087,13.95199966,29.79999924,7.984453274,443.7928213,445.4228253,1887.824384,126.7976287,17.37809301,59.15589649,2.03503569,0,0,12.83956991,3.048368944,1.946057829,452.404901
33RO20210613,WCOA2021,CM20,71,1,17,11052,2,710117,32.751,14.249,20.0,,,14.249,20.0,2201.8,2019.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3198",Dickson ,"Uppstrom, 3185",32.75099945,14.2489996,20,0,0,2201.800049,2019.300171,8.009200096,416.3872986,417.9108582,1868.983927,134.1545355,16.16166284,62.30278783,2.214198406,0,0,12.42061206,3.232540192,2.064392015,424.591367,14.2489996,20,8.009200415,416.3873235,417.9108819,1868.983927,134.1545355,16.16166284,62.30278783,2.214198406,0,0,12.42061206,3.232540192,2.064392015,424.5913836
33RO20210613,WCOA2021,CM20,71,1,18,11002,2,710118,32.750,14.249,15.1,,,14.249,15.1,2199.9,2016.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3199",Dickson ,"Uppstrom, 3186",32.75,14.2489996,15.10000038,0,0,2199.899902,2016.900146,8.01079464,414.4909668,416.0075989,1866.398218,134.4137415,16.08814756,62.46266703,2.22145005,0,0,12.39745839,3.241543118,2.070018041,422.6576718,14.2489996,15.10000038,8.010794296,414.4909559,416.0075755,1866.398218,134.4137415,16.08814756,62.46266703,2.22145005,0,0,12.39745839,3.241543118,2.070018041,422.6576556
33RO20210613,WCOA2021,CM20,71,1,19,11028,2,710119,32.750,14.245,10.0,,,14.245,10.0,2202.1,2016.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3200",Dickson ,"Uppstrom, 3187",32.75,14.24499989,10,0,0,2202.100098,2016.599976,8.016534805,408.8753967,410.3715515,1864.716476,136.0113759,15.87213682,63.12148145,2.249225569,0,0,12.3216608,3.282948534,2.09631638,416.9298059,14.24499989,10,8.016534415,408.8754047,410.3715533,1864.716476,136.0113759,15.87213682,63.12148145,2.249225569,0,0,12.3216608,3.282948534,2.09631638,416.929812
33RO20210613,WCOA2021,CM20,71,1,20,11022,2,710120,32.748,14.243,3.9,,,14.243,3.9,2200.6,2015.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3201",Dickson ,"Uppstrom, 3188",32.7480011,14.24300003,3.900000095,0,0,2200.600098,2015.900146,8.015160561,410.3639832,411.8656311,1864.477567,135.4914513,15.93108104,62.90883101,2.240537029,0,0,12.34312018,3.273877481,2.090356572,418.4468982,14.24300003,3.900000095,8.015160663,410.3639873,411.8656212,1864.477567,135.4914513,15.93108104,62.90883101,2.240537029,0,0,12.34312018,3.273877481,2.090356572,418.4468979
33RO20210613,WCOA2021,CM20,71,1,21,11062,2,710121,32.748,14.243,4.0,,,14.243,4.0,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3202",Dickson ,"Uppstrom, 3189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM20,71,1,22,11024,2,710122,32.749,14.243,4.6,,,14.243,4.6,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3203",Dickson ,"Uppstrom, 3190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM3,72,1,1,11031,2,720101,34.042,8.362,86.5,,,8.362,86.5,2268.6,2241.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3204",Dickson ,"Uppstrom, 3191",34.04199982,8.362000465,86.5,0,0,2268.600098,2241.899902,7.623127937,1098.356079,1102.692505,2138.918997,51.78454107,51.19642026,25.62024416,0.515970951,0,0,18.58143482,1.220797328,0.773970517,1114.552096,8.362000465,86.5,7.623127918,1098.356091,1102.692611,2138.918997,51.78454107,51.19642026,25.62024416,0.515970951,0,0,18.58143482,1.220797328,0.773970517,1114.552144
33RO20210613,WCOA2021,CM3,72,1,2,11081,2,720102,34.042,8.358,86.6,,,8.358,86.6,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3205",Dickson ,"Uppstrom, 3192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM3,72,1,3,11020,2,720103,34.041,8.373,87.0,,,8.373,87.0,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3206",Dickson ,"Uppstrom, 3193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM3,72,1,4,11058,2,720104,34.002,8.757,60.3,,,8.757,60.3,2266.8,2231.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3207",Dickson ,"Uppstrom, 3194",34.0019989,8.756999969,60.29999924,0,0,2266.800049,2231.899902,7.646698952,1041.473877,1045.564697,2128.84862,55.14028465,47.91097663,27.12788885,0.565923033,0,0,18.41549669,1.306666907,0.828601717,1057.118536,8.756999969,60.29999924,7.646698838,1041.473959,1045.564717,2128.84862,55.14028465,47.91097663,27.12788885,0.565923033,0,0,18.41549669,1.306666907,0.828601717,1057.118598
33RO20210613,WCOA2021,CM3,72,1,5,11008,2,720105,33.996,8.834,50.5,,,8.834,50.5,2262.3,2230.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3208",Dickson ,"Uppstrom, 3195",33.99599838,8.833999634,50.5,0,0,2262.300049,2230.800049,7.634559155,1072.236206,1076.443604,2127.880893,53.71922194,49.19987478,26.45017548,0.554223082,0,0,18.46195221,1.275383882,0.808759224,1088.401547,8.833999634,50.5,7.634559308,1072.236238,1076.443592,2127.880893,53.71922194,49.19987478,26.45017548,0.554223082,0,0,18.46195221,1.275383882,0.808759224,1088.401552
33RO20210613,WCOA2021,CM3,72,1,6,11082,2,720106,33.987,8.963,40.4,,,8.963,40.4,2270.1,2226.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3209",Dickson ,"Uppstrom, 3196",33.98699951,8.963000298,40.40000153,0,0,2270.100098,2226,7.675480366,975.2514648,979.0718384,2122.315482,59.12644418,44.55802693,28.93674977,0.616551319,0,0,18.19504552,1.406496184,0.891962721,990.0444914,8.963000298,40.40000153,7.675480388,975.2514795,979.0718351,2122.315482,59.12644418,44.55802693,28.93674977,0.616551319,0,0,18.19504552,1.406496184,0.891962721,990.0444943
33RO20210613,WCOA2021,CM3,72,1,7,11004,2,720107,33.986,8.982,30.5,,,8.982,30.5,2232.1,2224.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3210",Dickson ,"Uppstrom, 3197",33.98600006,8.982000351,30.5,0,0,2232.100098,2224.600098,7.550769806,1300.300171,1305.392456,2120.887433,44.34126088,59.37148119,22.09562833,0.463183174,0,0,18.54972247,1.056752104,0.670104251,1320.041289,8.982000351,30.5,7.55077003,1300.300086,1305.392493,2120.887433,44.34126088,59.37148119,22.09562833,0.463183174,0,0,18.54972247,1.056752104,0.670104251,1320.041304
33RO20210613,WCOA2021,CM3,72,1,8,11027,2,720108,33.986,8.983,30.4,,,8.983,30.4,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3211",Dickson ,"Uppstrom, 3198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM3,72,1,9,12052,3,720109,33.986,8.983,30.2,,,8.983,30.2,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3212",Dickson ,"Uppstrom, 3199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM3,72,1,10,11067,2,720110,33.987,8.976,20.9,,,8.976,20.9,2266.3,2226.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3213",Dickson ,"Uppstrom, 3200",33.98699951,8.975999832,20.89999962,0,0,2266.300049,2226.100098,7.663090706,1005.804626,1009.744019,2122.737615,57.42858107,45.93387436,28.12842618,0.599061822,0,0,18.28007157,1.371110249,0.869337639,1021.070473,8.975999832,20.89999962,7.663090802,1005.804677,1009.74405,2122.737615,57.42858107,45.93387436,28.12842618,0.599061822,0,0,18.28007157,1.371110249,0.869337639,1021.070514
33RO20210613,WCOA2021,CM3,72,1,11,11023,2,720111,33.985,9.001,15.4,,,9.001,15.4,2264.7,2225.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3214",Dickson ,"Uppstrom, 3201",33.98500061,9.001000404,15.39999962,0,0,2264.699951,2225.100098,7.660976887,1011.039856,1014.998413,2121.807248,57.15812611,46.1346889,28.00122251,0.597405734,0,0,18.28850482,1.36607433,0.866119379,1026.40329,9.001000404,15.39999962,7.660976916,1011.03981,1014.998396,2121.807248,57.15812611,46.1346889,28.00122251,0.597405734,0,0,18.28850482,1.36607433,0.866119379,1026.40327
33RO20210613,WCOA2021,CM3,72,1,12,11026,2,720112,33.985,8.998,10.7,,,8.998,10.7,2265.8,2226.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3215",Dickson ,"Uppstrom, 3202",33.98500061,8.998000145,10.69999981,0,0,2265.800049,2226.300049,7.660853386,1012.344849,1016.308655,2122.953668,57.14750558,46.19889883,27.97675806,0.596822662,0,0,18.29223069,1.367024724,0.866669151,1027.725927,8.998000145,10.69999981,7.660853548,1012.344847,1016.308697,2122.953668,57.14750558,46.19889883,27.97675806,0.596822662,0,0,18.29223069,1.367024724,0.866669151,1027.725955
33RO20210613,WCOA2021,CM3,72,1,13,11054,2,720113,33.984,9.020,5.3,,,9.020,5.3,2267.1,2221.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3216",Dickson ,"Uppstrom, 3203",33.98400116,9.020000458,5.300000191,0,0,2267.100098,2221.899902,7.67979908,967.6558838,971.4437256,2118.18172,59.59098238,44.1271036,29.1331865,0.62456585,0,0,18.15172595,1.426923865,0.90461616,982.3733767,9.020000458,5.300000191,7.679799207,967.655893,971.4436758,2118.18172,59.59098238,44.1271036,29.1331865,0.62456585,0,0,18.15172595,1.426923865,0.90461616,982.3733338
33RO20210613,WCOA2021,CM3,72,1,14,11011,2,720114,33.983,9.029,5.5,,,9.029,5.5,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3217",Dickson ,"Uppstrom, 3204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM3,72,1,15,11053,2,720115,33.983,9.029,5.0,,,9.029,5.0,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3218",Dickson ,"Uppstrom, 3205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM3,72,1,16,11032,2,720116,33.983,9.029,5.3,,,9.029,5.3,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3219",Dickson ,"Uppstrom, 3206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM1,73,1,1,11031,2,730101,34.046,8.179,46.3,,,8.179,46.3,2272.4,2250.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3220",Dickson ,"Uppstrom, 3207",34.04600143,8.178999901,46.29999924,0,0,2272.399902,2250.899902,7.609618187,1140.805786,1145.320679,2147.498951,49.89475885,53.50608336,24.64721084,0.48917558,0,0,18.65039923,1.185211524,0.750842745,1157.484871,8.178999901,46.29999924,7.60961839,1140.805736,1145.320658,2147.498951,49.89475885,53.50608336,24.64721084,0.48917558,0,0,18.65039923,1.185211524,0.750842745,1157.484817
33RO20210613,WCOA2021,CM1,73,1,2,11081,2,730102,34.046,8.178,46.3,,,8.178,46.3,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3221",Dickson ,"Uppstrom, 3208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM1,73,1,3,11020,2,730103,34.043,8.204,36.1,,,8.204,36.1,2273.4,2244.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3222",Dickson ,"Uppstrom, 3209",34.04299927,8.204000473,36.09999847,0,0,2273.399902,2244.300049,7.635578632,1072.812866,1077.057251,2141.199115,52.82576157,50.27509989,26.05257439,0.520199715,0,0,18.56248288,1.257284573,0.796430521,1088.516046,8.204000473,36.09999847,7.635578781,1072.81283,1077.057269,2141.199115,52.82576157,50.27509989,26.05257439,0.520199715,0,0,18.56248288,1.257284573,0.796430521,1088.516104
33RO20210613,WCOA2021,CM1,73,1,4,11058,2,730104,34.020,8.511,25.7,,,8.511,25.7,2270.2,2239.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3223",Dickson ,"Uppstrom, 3210",34.02000046,8.51099968,25.70000076,0,0,2270.199951,2239,7.638916492,1065.625854,1069.824951,2135.875582,53.69792776,49.42654282,26.41148064,0.540524115,0,0,18.50019402,1.280688885,0.811505679,1081.449266,8.51099968,25.70000076,7.638916495,1065.625849,1069.824952,2135.875582,53.69792776,49.42654282,26.41148064,0.540524115,0,0,18.50019402,1.280688885,0.811505679,1081.449309
33RO20210613,WCOA2021,CM1,73,1,5,11008,2,730105,34.014,8.563,25.6,,,8.563,25.6,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3224",Dickson ,"Uppstrom, 3211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM1,73,1,6,11082,2,730106,34.011,8.613,25.7,,,8.613,25.7,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3225",Dickson ,"Uppstrom, 3212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,CM1,73,1,7,11004,2,730107,33.997,8.850,15.7,,,8.850,15.7,2268.6,2222.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 3226",Dickson ,"Uppstrom, 3213",33.99700165,8.850000381,15.69999981,0,0,2268.600098,2222.300049,7.685373783,953.2166138,956.9561768,2118.565064,60.0201907,43.71478645,29.39332742,0.622286104,0,0,18.1382357,1.434315477,0.909189429,967.598415,8.850000381,15.69999981,7.685373666,953.2166532,956.9562042,2118.565064,60.0201907,43.71478645,29.39332742,0.622286104,0,0,18.1382357,1.434315477,0.909189429,967.5984388
